smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
COC(=O)[C@@H]1C[C@H](NS(=O)(=O)N(C)C)CN1C	ZINC000065397465	RUWYVKAXKZGRCO-YUMQZZPRSA-N	265.335	-1.372	0	50	CAAA	
CNS(=O)(=O)CCNC(=O)[C@@]12CNC[C@@H]1CN(C)C2	ZINC000065399021	AHANPPROMKAISC-MWLCHTKSSA-N	290.389	-2.197	0	50	CAAA	
COC(=O)[C@H]1C[C@@H](O)CCN1S(=O)(=O)N(C)C	ZINC000065404291	QRRDKMOAWZFLLP-JGVFFNPUSA-N	266.319	-1.209	0	50	CAAA	
COC(=O)CCCC(=O)N1CCN2CCNC(=O)[C@@H]2C1	ZINC000065405363	HEUQODVZQDGGFW-JTQLQIEISA-N	283.328	-1.028	0	50	CAAA	
COC(=O)CCCC(=O)N1CCN2CCNC(=O)[C@H]2C1	ZINC000065405364	HEUQODVZQDGGFW-SNVBAGLBSA-N	283.328	-1.028	0	50	CAAA	
Cc1ccn(CC(=O)N2CCN3CCNC(=O)[C@@H]3C2)n1	ZINC000065405470	RIMRDLYZVFYJSW-NSHDSACASA-N	277.328	-1.166	0	50	CAAA	
Cc1ccn(CC(=O)N2CCN3CCNC(=O)[C@H]3C2)n1	ZINC000065405471	RIMRDLYZVFYJSW-LLVKDONJSA-N	277.328	-1.166	0	50	CAAA	
CCN(CC)CC(=O)N1CCN2C(=O)CNC(=O)[C@@H]2C1	ZINC000065405689	DTRGMJFAIZCWBL-JTQLQIEISA-N	282.344	-1.503	0	50	CAAA	
CCN(CC)CC(=O)N1CCN2C(=O)CNC(=O)[C@H]2C1	ZINC000065405690	DTRGMJFAIZCWBL-SNVBAGLBSA-N	282.344	-1.503	0	50	CAAA	
CCNC(=O)N1CCN2C(=O)CN(C)C(=O)[C@@H]2C1	ZINC000065406924	CYBGUHVLFKZFJS-QMMMGPOBSA-N	254.290	-1.299	0	50	CAAA	
CCNC(=O)N1CCN2C(=O)CN(C)C(=O)[C@H]2C1	ZINC000065406925	CYBGUHVLFKZFJS-MRVPVSSYSA-N	254.290	-1.299	0	50	CAAA	
CS(=O)(=O)NC1CCN(C[C@H](O)CO)CC1	ZINC000065420843	GRJUGMGFNHGKNP-VIFPVBQESA-N	252.336	-1.647	0	50	CAAA	
CS(=O)(=O)NC1CCN(C[C@@H](O)CO)CC1	ZINC000065420846	GRJUGMGFNHGKNP-SECBINFHSA-N	252.336	-1.647	0	50	CAAA	
CN1CCN2CCN(C(=O)Cn3cncn3)C[C@@H]2C1=O	ZINC000065423429	DIUFUUOWNWAOEE-SNVBAGLBSA-N	278.316	-1.737	0	50	CAAA	
CN1CCN2CCN(C(=O)Cn3cncn3)C[C@H]2C1=O	ZINC000065423432	DIUFUUOWNWAOEE-JTQLQIEISA-N	278.316	-1.737	0	50	CAAA	
CN1CCN2CCN(C(=O)c3cccc(=O)[nH]3)C[C@@H]2C1=O	ZINC000065424644	XRRCCJRPQORQNL-LLVKDONJSA-N	290.323	-1.027	0	50	CAAA	
CN1CCN2CCN(C(=O)c3cccc(=O)[nH]3)C[C@H]2C1=O	ZINC000065424646	XRRCCJRPQORQNL-NSHDSACASA-N	290.323	-1.027	0	50	CAAA	
CNC(=O)CCC(=O)N1CCN2CCN(C)C(=O)[C@@H]2C1	ZINC000065434179	SXRVEZPVPWXHBY-JTQLQIEISA-N	282.344	-1.503	0	50	CAAA	
CNC(=O)CCC(=O)N1CCN2CCN(C)C(=O)[C@H]2C1	ZINC000065434181	SXRVEZPVPWXHBY-SNVBAGLBSA-N	282.344	-1.503	0	50	CAAA	
COC(=O)[C@@H]1C[C@H](NC(=O)C2=NN(C)C(=O)CC2)CN1C	ZINC000065454592	HDYWZNOEOMQYRX-WPRPVWTQSA-N	296.327	-1.044	0	50	CAAA	
CN(CCN1C[C@H](C(=O)O)CC1=O)S(C)(=O)=O	ZINC000065456496	VFBQSIHGZNCJJN-SSDOTTSWSA-N	264.303	-1.189	0	50	CAAA	
CN(CCN1C[C@@H](C(=O)O)CC1=O)S(C)(=O)=O	ZINC000065456500	VFBQSIHGZNCJJN-ZETCQYMHSA-N	264.303	-1.189	0	50	CAAA	
COC[C@H](N)C(=O)N1CCc2nc(C)n(C)c(=O)c2CC1	ZINC000065465693	VNFGQJLATQVAKS-NSHDSACASA-N	294.355	-1.010	0	50	CAAA	
Cc1nnc2n1C[C@H](NC(=O)Cn1cnnn1)CC2	ZINC000065466364	DGZIFAJYKAMAEK-MRVPVSSYSA-N	262.277	-1.296	0	50	CAAA	
Cc1nnc2n1C[C@@H](NC(=O)Cn1cnnn1)CC2	ZINC000065466367	DGZIFAJYKAMAEK-QMMMGPOBSA-N	262.277	-1.296	0	50	CAAA	
CS(=O)(=O)N1C[C@H]2CNC[C@@]2(C(=O)N2CC=CC2)C1	ZINC000065499370	JKJOIDPXJLJSOF-ZYHUDNBSSA-N	285.369	-1.134	0	50	CAAA	
CN1CCN2CCN(C(=O)CCCn3cnnn3)C[C@@H]2C1	ZINC000065527578	XCAQVNPPPMFXEE-LBPRGKRZSA-N	293.375	-1.089	0	50	CAAA	
O=C(NCCCN1CCNC(=O)C1)C12CNCC1CNC2	ZINC000065534867	KPPKDLICTVRIRX-UHFFFAOYSA-N	295.387	-2.267	0	50	CAAA	
CC1(C)O[C@H]2[C@H](n3cnc(C(N)=O)n3)O[C@H](CO)[C@@H]2O1	ZINC000065743095	GFAYNBSWGHNOGJ-JTGULSINSA-N	284.272	-1.213	0	50	CAAA	in-vitro
CC1(C)O[C@H]2[C@@H](CO)O[C@@H](n3cnc(C(N)=O)n3)[C@H]2O1	ZINC000065743096	GFAYNBSWGHNOGJ-NBBQQVJHSA-N	284.272	-1.213	0	50	CAAA	in-vitro
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1F	ZINC000066155300	ZGYYPTJWJBEXBC-XEVJOGTHSA-N	269.236	-1.003	0	50	CAAA	
CN1CCN(S(=O)(=O)c2ccc3n[nH]c(=O)n3c2)CC1	ZINC000067244926	OVGGJGWUXFWCQD-UHFFFAOYSA-N	297.340	-1.041	0	50	CAAA	
CNC(=O)[C@@H]1C[C@H](N)CN1C(=O)[C@@H]1CSCN1C	ZINC000067447237	CNUXURJFJGJMMY-CIUDSAMLSA-N	272.374	-1.335	0	50	CAAA	
Cc1cc(C(=O)N[C@@H]2C[C@H]3C(=O)N(C)CC(=O)N3C2)[nH]n1	ZINC000067489663	YZBONJFZKFVDEH-SCZZXKLOSA-N	291.311	-1.111	0	50	CAAA	
CCC(=O)C(=O)N1CCNC(=O)[C@@H]1CC(=O)NC	ZINC000067605700	DBBZFPAOKAZIQG-ZETCQYMHSA-N	255.274	-1.571	0	50	CAAA	
CCC(=O)C(=O)N1CCNC(=O)[C@H]1CC(=O)NC	ZINC000067605702	DBBZFPAOKAZIQG-SSDOTTSWSA-N	255.274	-1.571	0	50	CAAA	
CN1CCN2C[C@@H](NC(=O)[C@@H](N)Cc3c[nH]cn3)C[C@H]2C1	ZINC000067643169	NJKCFUQRDJKULO-AVGNSLFASA-N	292.387	-1.216	0	50	CAAA	
CCNC(=O)[C@@H]1C[C@H](N)CN1C(=O)CSc1ncn[nH]1	ZINC000067650313	YOFMCXBQWGREGB-YUMQZZPRSA-N	298.372	-1.039	0	50	CAAA	
O=C(NC(CO)CO)c1cc(CN2CCOCC2)on1	ZINC000067654698	DNTDERGHYYJHKT-UHFFFAOYSA-N	285.300	-1.410	0	50	CAAA	
CCNC(=O)[C@@H]1C[C@H](N)CN1S(=O)(=O)N(C)C	ZINC000067673003	NJTDAZYZYLIIGA-YUMQZZPRSA-N	264.351	-1.670	0	50	CAAA	
NC(=O)CNC[C@@]1(O)CCCN(CC2CC2)C1=O	ZINC000067674650	PDNWJSYBSQJFQL-LBPRGKRZSA-N	255.318	-1.175	0	50	CAAA	
NC(=O)CNC[C@]1(O)CCCN(CC2CC2)C1=O	ZINC000067674651	PDNWJSYBSQJFQL-GFCCVEGCSA-N	255.318	-1.175	0	50	CAAA	
CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)Cn1ncnn1	ZINC000067675509	HXOAKESNZQCFSJ-ZJUUUORDSA-N	295.347	-1.530	0	50	CAAA	
CN1C[C@@H]2CC[C@H](CC1=O)N2C(=O)CN1C(=O)CNC1=O	ZINC000067675573	RSYJZOWSGKFVGI-BDAKNGLRSA-N	294.311	-1.240	0	50	CAAA	
CCC(=O)C(=O)N[C@@H]1C[C@H]2C(=O)N(C)CC(=O)N2C1	ZINC000067679368	XXIBFPWCAPHIRQ-SFYZADRCSA-N	267.285	-1.477	0	50	CAAA	
N[C@@H]1CC[C@@H](NC(=O)CCn2ccc(=O)[nH]c2=O)C1	ZINC000067692073	RXNKPQLXJOPEJA-RKDXNWHRSA-N	266.301	-1.077	0	50	CAAA	
CC[C@H](N)C(=O)N1CCC2(CC1)NCCNC2=O	ZINC000067694733	SFQRTSSDIFWHRR-VIFPVBQESA-N	254.334	-1.196	0	50	CAAA	
CCO[C@H]1COC[C@@H]1NC(=O)c1cc(=O)[nH]c(=O)[nH]1	ZINC000067696265	YZTOTEMXIULORM-YUMQZZPRSA-N	269.257	-1.403	0	50	CAAA	
CN(CCNC(=O)[C@@H]1C[C@H](N)CN1C)S(C)(=O)=O	ZINC000067723104	MYZSIDFKTNXUAR-IUCAKERBSA-N	278.378	-1.975	0	50	CAAA	
CN1C[C@@H](N)C[C@H]1C(=O)NCCCN1CCOCC1	ZINC000067725098	GCGTVLFQKRRTCS-RYUDHWBXSA-N	270.377	-1.144	0	50	CAAA	
CN1C[C@@H](N)C[C@H]1C(=O)NCCn1nc(O)ccc1=O	ZINC000067726957	ADPBUWIBBMQGTA-IUCAKERBSA-N	281.316	-1.904	0	50	CAAA	
COC(=O)C[C@@H]1C(=O)NCCN1C(=O)c1ncn[nH]1	ZINC000067727434	HDLBPYMGXBCQDJ-ZCFIWIBFSA-N	267.245	-1.692	0	50	CAAA	
COC(=O)C[C@H]1C(=O)NCCN1C(=O)c1ncn[nH]1	ZINC000067727436	HDLBPYMGXBCQDJ-LURJTMIESA-N	267.245	-1.692	0	50	CAAA	
NC(=O)c1cnc2n1CCN(C(=O)C1=NNC(=O)CC1)C2	ZINC000067743276	BYTKCJDPXCCUDX-UHFFFAOYSA-N	290.283	-1.410	0	50	CAAA	
CS(=O)(=O)N1CCO[C@H](CNC(=O)c2ncc[nH]2)C1	ZINC000067788352	CYFLFLGPADRLNV-MRVPVSSYSA-N	288.329	-1.200	0	50	CAAA	
CS(=O)(=O)N1CCO[C@@H](CNC(=O)c2ncc[nH]2)C1	ZINC000067788354	CYFLFLGPADRLNV-QMMMGPOBSA-N	288.329	-1.200	0	50	CAAA	
Cc1nc(CCN)cc(N[C@H](C(N)=O)[C@@H](C)O)n1	ZINC000067789573	PEEQBQVHJYERPX-LDWIPMOCSA-N	253.306	-1.067	0	50	CAAA	
Cn1c(=O)[nH]cc(CC(=O)N[C@@H]2CC[C@@H](N)C2)c1=O	ZINC000067819852	ZJWKHUGZBHYEDX-RKDXNWHRSA-N	266.301	-1.388	0	50	CAAA	
NC(=O)CNC(=O)c1cc(CN2CCOCC2)on1	ZINC000067819916	HQVILCCGYCKJRW-UHFFFAOYSA-N	268.273	-1.278	0	50	CAAA	
CN(C)C(=O)NCC(=O)N1CCN2CCN(C)C[C@H]2C1	ZINC000067833995	CMOQVYXHCDBZTM-NSHDSACASA-N	283.376	-1.284	0	50	CAAA	
Cn1nnnc1SCCNC(=O)C1=NNC(=O)CC1	ZINC000067834482	LWDHHHSZFMJTPN-UHFFFAOYSA-N	283.317	-1.316	0	50	CAAA	
CN1C[C@@H](N)C[C@H]1C(=O)N[C@H]1CCCCNC1=O	ZINC000067841798	AWKKYLRHHRJEGI-GUBZILKMSA-N	254.334	-1.197	0	50	CAAA	
COCCN1CCC[C@@](O)(CN2CCN(C)C(=O)C2)C1=O	ZINC000067846781	LENUYKYTCGYWOO-CQSZACIVSA-N	299.371	-1.240	0	50	CAAA	
COCCN1CCC[C@](O)(CN2CCN(C)C(=O)C2)C1=O	ZINC000067846782	LENUYKYTCGYWOO-AWEZNQCLSA-N	299.371	-1.240	0	50	CAAA	
CN1CCNC(=O)C12CCN(C(=O)c1ncn[nH]1)CC2	ZINC000067847016	SPGZKJMCQKUCQT-UHFFFAOYSA-N	278.316	-1.159	0	50	CAAA	
CCN(CC)C(=O)[C@@H]1C[C@H](N)CN1C(=O)Cn1ncnn1	ZINC000067851744	HXOAKESNZQCFSJ-UWVGGRQHSA-N	295.347	-1.530	0	50	CAAA	
CN1C[C@@H](N)C[C@H]1C(=O)NC1(C(N)=O)CCCC1	ZINC000067868809	UKRAYGAVHYSKHL-IUCAKERBSA-N	254.334	-1.068	0	50	CAAA	
COC(=O)[C@H](N)Cn1cc(Br)c(=O)[nH]c1=O	ZINC000067870495	SWCNOWRHWSFLMA-RXMQYKEDSA-N	292.089	-1.201	0	50	CAAA	biogenic,in-vitro
C[C@@H](C(=O)O)n1c(CN2CCN(C)CC2)n[nH]c1=O	ZINC000067872387	XZUMMWQVOGDPHS-QMMMGPOBSA-N	269.305	-1.036	0	50	CAAA	
C[C@H](C(=O)O)n1c(CN2CCN(C)CC2)n[nH]c1=O	ZINC000067872388	XZUMMWQVOGDPHS-MRVPVSSYSA-N	269.305	-1.036	0	50	CAAA	
CNC(=O)C[C@@H]1C(=O)NCCN1C1CCNCC1	ZINC000067872729	QFOLVIKJIGISHC-SNVBAGLBSA-N	254.334	-1.325	0	50	CAAA	
CNC(=O)C[C@H]1C(=O)NCCN1C1CCNCC1	ZINC000067872730	QFOLVIKJIGISHC-JTQLQIEISA-N	254.334	-1.325	0	50	CAAA	
O=c1[nH]cc(CN2CCC(O)(CO)CC2)c(=O)[nH]1	ZINC000067934494	WUJOLIISJOJZEB-UHFFFAOYSA-N	255.274	-1.618	0	50	CAAA	
COCCN(C)CC(=O)N1CCn2c(C(N)=O)cnc2C1	ZINC000067935334	WCRFFJYCGKNNFA-UHFFFAOYSA-N	295.343	-1.098	0	50	CAAA	
CNC(=O)[C@@H]1C[C@@H](N)CN1S(=O)(=O)N1CCCCC1	ZINC000067956000	WGGWPIPGLZTYNM-ZJUUUORDSA-N	290.389	-1.135	0	50	CAAA	
CCOC(=O)CN1C[C@H](O)[C@@H](N2CCN(C)CC2)C1	ZINC000067966592	AHOJSJTXURRAOL-RYUDHWBXSA-N	271.361	-1.158	0	50	CAAA	
O=C1NCCN2CCN(c3ncnc4[nH]cnc43)C[C@@H]12	ZINC000067974238	VSCMUAHOTWTGJM-QMMMGPOBSA-N	273.300	-1.027	0	50	CAAA	
CN1CCN(C)[C@H](CNS(=O)(=O)c2cn[nH]c2)C1	ZINC000068809772	JABYOVBDWAKECI-SECBINFHSA-N	273.362	-1.066	0	50	CAAA	
COCCN1CCN([C@H]2[C@@H](CN)O[C@@H](CO)[C@H]2O)CC1	ZINC000070633521	YTMZVXJUZWYVEJ-MROQNXINSA-N	289.376	-2.302	0	50	CAAA	biogenic,in-vitro
OC[C@@H](O)Cn1cc([C@H]2CN3CC[C@H]2C[C@@H]3CO)nn1	ZINC000070633571	ZBGVPRLOPLTUFH-USZNOCQGSA-N	282.344	-1.199	0	50	CAAA	biogenic,in-vitro
O=C(NC[C@H]1CCCO1)C(=O)NCC1(O)CCOCC1	ZINC000070639039	DSZRAQMOJUTGCC-SNVBAGLBSA-N	286.328	-1.061	0	50	CAAA	
O=C(NC[C@@H]1CCCO1)C(=O)NCC1(O)CCOCC1	ZINC000070639041	DSZRAQMOJUTGCC-JTQLQIEISA-N	286.328	-1.061	0	50	CAAA	
Cc1cc(C(=O)N2CC(C(=O)NCC(N)=O)C2)no1	ZINC000070811570	PQJWOLOXKKKRJL-UHFFFAOYSA-N	266.257	-1.343	0	50	CAAA	
CCOC(=O)CNC(=O)C1CN(S(C)(=O)=O)C1	ZINC000070817200	FKOCXTISEKLHLS-UHFFFAOYSA-N	264.303	-1.443	0	50	CAAA	
CS(=O)(=O)N1CC(C(=O)NCCN2CCOCC2)C1	ZINC000070817225	CXRZQFLXSKFPIP-UHFFFAOYSA-N	291.373	-1.674	0	50	CAAA	
Cc1nnc(CNC(=O)C2CN(S(C)(=O)=O)C2)o1	ZINC000070817909	QPNUELQIMRNFNP-UHFFFAOYSA-N	274.302	-1.114	0	50	CAAA	
NC(=O)Cn1c2ccccc2c(=O)n(CCO)c1=O	ZINC000071283781	FYTPWKIWCMEXHX-UHFFFAOYSA-N	263.253	-1.359	0	50	CAAA	
Nc1nnnn1CC(=O)N1CCC[C@@]2(CCNC2)C1	ZINC000071315725	NGVPFDAHLJDPCL-NSHDSACASA-N	265.321	-1.143	0	50	CAAA	
Nc1nnnn1CC(=O)N1CCC[C@]2(CCNC2)C1	ZINC000071315726	NGVPFDAHLJDPCL-LLVKDONJSA-N	265.321	-1.143	0	50	CAAA	
N[C@@H]1CC[C@@H](NS(=O)(=O)c2c[nH]c(=O)[nH]c2=O)C1	ZINC000071751446	FLQJWMPYZHNFHO-PHDIDXHHSA-N	274.302	-1.779	0	50	CAAA	
COC(=O)C1(C(=O)NCCS(=O)(=O)N(C)C)CC1	ZINC000071754029	DHCLDPJVGFFEGX-UHFFFAOYSA-N	278.330	-1.053	0	50	CAAA	
O=C(O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	ZINC000071757363	DDXCFDOPXBPUJC-MTXRGOKVSA-N	268.218	-3.752	0	50	CAAA	
CCO[C@H]1COC[C@@H]1NC(=O)CN1CCNCC1	ZINC000071761106	XRDYQKOCGGDXEB-QWRGUYRKSA-N	257.334	-1.188	0	50	CAAA	
CCn1cnnc1CCNC(=O)[C@@H]1CNCC(=O)N1	ZINC000071764471	VQRMYRNETFJNHJ-QMMMGPOBSA-N	266.305	-1.955	0	50	CAAA	
CCn1cnnc1CCNC(=O)[C@H]1CNCC(=O)N1	ZINC000071764472	VQRMYRNETFJNHJ-MRVPVSSYSA-N	266.305	-1.955	0	50	CAAA	
CC(=O)OC[C@@H]1O[C@@H]2[C@H](Oc3nc(=O)ccn32)[C@H]1O	ZINC000071772707	FGXWBNXMRVWIIS-BEYHFKMWSA-N	268.225	-1.174	0	50	CAAA	
CC(=O)OC[C@@H]1O[C@@H]2[C@H](Oc3nc(=O)ccn32)[C@@H]1O	ZINC000071772709	FGXWBNXMRVWIIS-JZKKDOLYSA-N	268.225	-1.174	0	50	CAAA	
CS[C@@H]1O[C@H]([C@H](N)[C@H](C)O)[C@H](O)[C@H](O)[C@@H]1O	ZINC000071772721	AEEIMWYSDWZKAT-ANFQJMKFSA-N	253.320	-2.135	0	50	CAAA	
C[C@@H]1CNC(=O)CCN1C(=O)CN1CCNCC1	ZINC000071775849	NNDBHBSBOZWFAF-SNVBAGLBSA-N	254.334	-1.371	0	50	CAAA	
C[C@H]1CNC(=O)CCN1C(=O)CN1CCNCC1	ZINC000071775850	NNDBHBSBOZWFAF-JTQLQIEISA-N	254.334	-1.371	0	50	CAAA	
COCc1nnc(C(=O)N2CCN(C)[C@@H](CO)C2)o1	ZINC000071775853	WOZHFDYVLBDGEJ-MRVPVSSYSA-N	270.289	-1.036	0	50	CAAA	
COCc1nnc(C(=O)N2CCN(C)[C@H](CO)C2)o1	ZINC000071775854	WOZHFDYVLBDGEJ-QMMMGPOBSA-N	270.289	-1.036	0	50	CAAA	
NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1ccccc1	ZINC000071782958	OMJCJQQYDQCCII-UWVGGRQHSA-N	251.286	-1.481	0	50	CAAA	
NC(=O)[C@H](CO)NC(=O)[C@H](N)Cc1ccccc1	ZINC000071782959	OMJCJQQYDQCCII-ZJUUUORDSA-N	251.286	-1.481	0	50	CAAA	
NC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1ccccc1	ZINC000071782960	OMJCJQQYDQCCII-VHSXEESVSA-N	251.286	-1.481	0	50	CAAA	
NC(=O)[C@@H](CO)NC(=O)[C@H](N)Cc1ccccc1	ZINC000071782961	OMJCJQQYDQCCII-NXEZZACHSA-N	251.286	-1.481	0	50	CAAA	
NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1	ZINC000071788876	LJYORUXJEHNTMJ-JTQLQIEISA-N	278.312	-1.726	0	50	CAAA	
OCc1ccccc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000071872982	NGFMICBWJRZIBI-IEECTRCBSA-N	286.280	-1.642	0	50	CAAA	in-vitro
CN(C)c1nc(N)nc(CNC(=O)C[C@@H]2COCCN2)n1	ZINC000072119454	BDFSNIGNKOXXPZ-MRVPVSSYSA-N	295.347	-1.486	0	50	CAAA	
CN(C)c1nc(N)nc(CNC(=O)C[C@H]2COCCN2)n1	ZINC000072119455	BDFSNIGNKOXXPZ-QMMMGPOBSA-N	295.347	-1.486	0	50	CAAA	
CN(C)C[C@]1(O)CCCN(C(=O)Cn2cnnn2)CC1	ZINC000072132938	JXJLRFZLLVOVIA-LBPRGKRZSA-N	282.348	-1.022	0	50	CAAA	
CN(C)C[C@@]1(O)CCCN(C(=O)Cn2cnnn2)CC1	ZINC000072132939	JXJLRFZLLVOVIA-GFCCVEGCSA-N	282.348	-1.022	0	50	CAAA	
O=c1cc(CN2CC[C@H]3NCCC[C@]3(CO)C2)[nH]c(=O)[nH]1	ZINC000072133694	IUJWDQJCNXDYHJ-BXUZGUMPSA-N	294.355	-1.000	0	50	CAAA	
NC(=O)CNC(=O)C[C@H]1C(=O)NCCN1Cc1ccoc1	ZINC000072135514	ZRKQLNSVCIHEQY-JTQLQIEISA-N	294.311	-1.428	0	50	CAAA	
NC(=O)CNC(=O)C[C@@H]1C(=O)NCCN1Cc1ccoc1	ZINC000072135515	ZRKQLNSVCIHEQY-SNVBAGLBSA-N	294.311	-1.428	0	50	CAAA	
O=C(O)C[C@H]1COCCN1C(=O)Cn1cnnn1	ZINC000072144559	DNHKLVQDQLCFHK-ZETCQYMHSA-N	255.234	-1.625	0	50	CAAA	
O=C(O)C[C@@H]1COCCN1C(=O)Cn1cnnn1	ZINC000072144561	DNHKLVQDQLCFHK-SSDOTTSWSA-N	255.234	-1.625	0	50	CAAA	
Cn1nnnc1SCCNC(=O)C[C@@H]1COCCN1	ZINC000072147866	AYYCQOHGPAUTFJ-MRVPVSSYSA-N	286.361	-1.203	0	50	CAAA	
Cn1nnnc1SCCNC(=O)C[C@H]1COCCN1	ZINC000072147868	AYYCQOHGPAUTFJ-QMMMGPOBSA-N	286.361	-1.203	0	50	CAAA	
Cn1nnnc1SCCNC(=O)c1cnn[nH]1	ZINC000072148214	GUJBXWUURRWZFE-UHFFFAOYSA-N	254.279	-1.150	0	50	CAAA	
CS(=O)(=O)N1CCO[C@H](CNC(=O)c2c[nH]nn2)C1	ZINC000072149122	FUGXHNTUBCZLPO-SSDOTTSWSA-N	289.317	-1.805	0	50	CAAA	
CS(=O)(=O)N1CCO[C@@H](CNC(=O)c2c[nH]nn2)C1	ZINC000072149123	FUGXHNTUBCZLPO-ZETCQYMHSA-N	289.317	-1.805	0	50	CAAA	
O=C(NC[C@H](O)CN1CCNCC1)c1cnn[nH]1	ZINC000072156706	LROZONMGZXDECM-QMMMGPOBSA-N	254.294	-2.199	0	50	CAAA	
O=C(NC[C@@H](O)CN1CCNCC1)c1cnn[nH]1	ZINC000072156708	LROZONMGZXDECM-MRVPVSSYSA-N	254.294	-2.199	0	50	CAAA	
CN(C)C[C@]1(O)CCN(C(=O)CCCn2cnnn2)C1	ZINC000072157625	FABZIAVEMXKERF-GFCCVEGCSA-N	282.348	-1.022	0	50	CAAA	
CN(C)C[C@@]1(O)CCN(C(=O)CCCn2cnnn2)C1	ZINC000072157627	FABZIAVEMXKERF-LBPRGKRZSA-N	282.348	-1.022	0	50	CAAA	
O=C(NC1CC1)[C@H]1CNCCN1C(=O)c1c[nH]c(=O)cn1	ZINC000072158966	CISXEEBEUANRQC-SNVBAGLBSA-N	291.311	-1.538	0	50	CAAA	
O=C(NC1CC1)[C@@H]1CNCCN1C(=O)c1c[nH]c(=O)cn1	ZINC000072158967	CISXEEBEUANRQC-JTQLQIEISA-N	291.311	-1.538	0	50	CAAA	
O=C(Cn1cccnc1=O)N1CCC[C@](O)(CO)C1	ZINC000072159300	WHHJVIODKZLSHD-GFCCVEGCSA-N	267.285	-1.411	0	50	CAAA	
O=C(Cn1cccnc1=O)N1CCC[C@@](O)(CO)C1	ZINC000072159301	WHHJVIODKZLSHD-LBPRGKRZSA-N	267.285	-1.411	0	50	CAAA	
O=C(CCCn1cnnn1)N1CCC[C@](O)(CO)C1	ZINC000072162632	YWXIVXHCPGJCHT-LLVKDONJSA-N	269.305	-1.201	0	50	CAAA	
O=C(CCCn1cnnn1)N1CCC[C@@](O)(CO)C1	ZINC000072162633	YWXIVXHCPGJCHT-NSHDSACASA-N	269.305	-1.201	0	50	CAAA	
O=C(C1=NNC(=O)CC1)N1CCO[C@@]2(C1)CNCCOC2	ZINC000072162835	GDHCTSFEVXMRCS-CYBMUJFWSA-N	296.327	-1.530	0	50	CAAA	
O=C(C1=NNC(=O)CC1)N1CCO[C@]2(C1)CNCCOC2	ZINC000072162836	GDHCTSFEVXMRCS-ZDUSSCGKSA-N	296.327	-1.530	0	50	CAAA	
Nc1nc2c(c(=O)[nH]1)CCN(C(=O)c1c[nH]c(=O)cn1)C2	ZINC000072166884	WPMOPCQYVSSCIG-UHFFFAOYSA-N	288.267	-1.366	0	50	CAAA	
CNC(=O)c1noc(CN2CCC[C@](O)(CO)C2)n1	ZINC000072167073	NFRFVJYYFCKFDR-LLVKDONJSA-N	270.289	-1.252	0	50	CAAA	
CNC(=O)c1noc(CN2CCC[C@@](O)(CO)C2)n1	ZINC000072167074	NFRFVJYYFCKFDR-NSHDSACASA-N	270.289	-1.252	0	50	CAAA	
O=C(CCN1CCNCC1)NC[C@@H]1CCNC[C@H]1O	ZINC000072170576	HBVCJDZUCNRWSU-NWDGAFQWSA-N	270.377	-1.632	0	50	CAAA	
O=C(NCCS(=O)(=O)N1CCCC1)c1c[nH]nn1	ZINC000072173972	KOHCKBDYQDQIIZ-UHFFFAOYSA-N	273.318	-1.040	0	50	CAAA	
Cn1c2nc(N)n(CCC(=O)O)c2c(=O)[nH]c1=O	ZINC000072226872	OACRDWJTTHQXMK-UHFFFAOYSA-N	253.218	-1.520	0	50	CAAA	biogenic
Cn1c2nc(N)n(CCC(=O)O)c2c(=O)n(C)c1=O	ZINC000072226896	BXQVVDJZCDTBBB-UHFFFAOYSA-N	267.245	-1.509	0	50	CAAA	biogenic
Cc1onc(N)c1S(=O)(=O)N1CCN(CCO)CC1	ZINC000072240884	VSUONGZSBBBVKB-UHFFFAOYSA-N	290.345	-1.136	0	50	CAAA	
CC1(C)COC(=O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	ZINC000072320328	BFCZPWYLRHFBNO-DTJAAUDXSA-N	292.284	-2.246	0	50	CAAA	biogenic,in-vitro
O=C(O)[C@@H]1C[C@H](O)CN1Cc1oc(CO)cc(=O)c1O	ZINC000072324756	COAUTESHCSVLLT-XPUUQOCRSA-N	285.252	-1.143	0	50	CAAA	biogenic
CN(C)S(=O)(=O)N1CCOC[C@H](C(=O)O)C1	ZINC000072344452	BTRCAYVGHYJXPR-SSDOTTSWSA-N	252.292	-1.174	0	50	CAAA	
CN(C)S(=O)(=O)N1CCOC[C@@H](C(=O)O)C1	ZINC000072344453	BTRCAYVGHYJXPR-ZETCQYMHSA-N	252.292	-1.174	0	50	CAAA	
